,esp,fecha,nota,legajo,materia,nombre_de_,ingr,Carrera,Recibido
15329,118,12-Dec-07,5,13120,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15330,118,07-Mar-08,10,13120,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15331,118,14-Dec-06,9,13122,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15332,118,21-Jul-06,5,13122,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15333,118,15-Dec-06,5,13122,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15334,118,18-Sep-06,7,13122,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15335,118,22-Dec-06,7,13122,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15336,118,17-Jul-06,7,13122,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15337,118,20-Dec-07,9,13122,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15338,118,21-Jul-06,5,13123,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15340,118,17-Jul-06,7,13123,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15341,118,21-Dec-06,9,13124,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15342,118,21-Jul-06,9,13124,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15343,118,15-Dec-06,4,13124,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15344,118,17-Jul-06,8,13124,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15345,118,22-Dec-06,9,13124,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15347,118,22-Jul-08,4,13124,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15349,118,12-Feb-07,5,13124,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15351,118,06-Mar-08,7,13124,8,Comercialización,2006.0,Indeterminado,Ndeah
15352,118,17-Jul-07,8,13124,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15353,118,13-Jul-07,7,13124,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15354,118,15-Dec-08,6,13124,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15355,118,17-Jul-06,8,13124,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15357,118,26-Feb-07,2,13124,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15359,118,16-Jul-07,2,13124,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15360,118,06-Aug-07,8,13124,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15361,118,10-Jul-07,4,13124,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15362,118,17-Dec-07,7,13124,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15363,118,22-Dec-08,6,13124,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15364,118,11-Dec-08,6,13124,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15365,118,16-Dec-08,8,13124,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15366,118,13-Dec-07,8,13124,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15367,118,12-Dec-07,8,13124,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15368,118,23-Feb-09,9,13124,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15369,118,21-Jul-06,8,13126,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15370,118,17-Jul-06,10,13126,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15371,118,20-Sep-06,4,13126,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15372,118,15-Feb-07,7,13127,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15373,118,21-Jul-06,6,13127,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15374,118,16-Feb-07,7,13127,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15375,118,17-Jul-06,7,13127,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15376,118,17-Jul-06,8,13127,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15377,118,20-Dec-07,7,13127,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15378,118,21-Jul-06,6,13128,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15379,118,17-Jul-06,7,13128,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15380,118,17-Jul-06,7,13128,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15381,118,27-Feb-09,7,13129,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15382,118,27-Feb-09,6,13129,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15383,118,28-Aug-09,6,13129,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15384,118,22-Dec-08,6,13129,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15385,118,04-Sep-09,8,13129,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15386,118,22-Apr-08,2,13129,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15390,118,10-Dec-09,6,13129,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15392,118,23-Feb-09,5,13129,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15393,118,25-Feb-09,7,13129,8,Comercialización,2006.0,Indeterminado,Ndeah
15394,118,25-Feb-09,7,13129,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15395,118,07-Dec-09,8,13129,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15396,118,11-Dec-09,8,13129,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15397,118,22-Dec-08,7,13129,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15398,118,24-Aug-09,5,13129,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15399,118,23-Feb-09,7,13129,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15400,118,23-Feb-09,7,13129,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15401,118,14-Dec-09,8,13129,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15402,118,17-Dec-09,8,13129,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15403,118,16-Feb-10,8,13129,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15404,118,26-Feb-09,4,13129,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15405,118,24-Feb-09,7,13129,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15406,118,14-May-10,10,13129,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15443,118,20-Dec-07,7,13136,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15448,118,02-Mar-07,4,13136,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15449,118,02-Mar-07,4,13136,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15450,118,02-Mar-07,4,13136,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15451,118,17-Dec-07,8,13136,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15453,118,20-Dec-07,4,13136,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15468,118,19-Jul-07,7,13139,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15469,118,21-Jul-06,8,13139,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15470,118,28-Sep-07,8,13139,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15471,118,17-Jul-06,9,13139,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15472,118,14-Dec-07,8,13139,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15473,118,18-Dec-07,7,13139,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15474,118,17-Dec-07,4,13139,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15475,118,10-Dec-08,8,13139,8,Comercialización,2006.0,Indeterminado,Ndeah
15476,118,10-Jul-08,7,13139,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15477,118,07-Jul-08,9,13139,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15478,118,21-Jul-08,4,13139,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15479,118,20-Sep-06,4,13139,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15480,118,24-Sep-07,4,13139,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15482,118,17-Dec-07,4,13139,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15484,118,17-Dec-07,4,13139,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15485,118,22-Dec-08,4,13139,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15486,118,11-Dec-08,8,13139,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15487,118,09-Dec-08,9,13139,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15488,118,18-Dec-08,7,13139,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15489,118,16-Dec-08,5,13139,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15490,118,28-Aug-09,10,13139,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15491,118,21-Jul-06,4,13140,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15492,118,17-Jul-06,7,13140,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15493,118,17-Jul-06,7,13140,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15494,118,02-Mar-07,5,13141,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15495,118,23-Feb-07,5,13141,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15496,118,23-Feb-07,8,13141,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15497,118,26-Feb-07,7,13141,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15901,118,02-Mar-07,6,13177,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15902,118,22-Dec-06,6,13177,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15903,118,22-Dec-06,9,13177,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15904,118,18-Dec-06,7,13177,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15905,118,10-Aug-07,10,13177,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15906,118,11-Dec-07,8,13177,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15907,118,24-Aug-09,8,13177,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15908,118,14-Feb-08,7,13177,8,Comercialización,2006.0,Indeterminado,Ndeah
15909,118,08-Aug-07,8,13177,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15910,118,14-Dec-07,9,13177,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15912,118,19-Feb-08,7,13177,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15913,118,10-Aug-06,9,13177,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15915,118,26-Feb-07,7,13177,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15916,118,10-Dec-07,7,13177,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15917,118,10-Dec-07,6,13177,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15918,118,03-Mar-08,7,13177,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15919,118,07-Jul-08,9,13177,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15920,118,08-Jul-08,8,13177,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15921,118,13-Dec-07,9,13177,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15922,118,08-Aug-07,9,13177,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15923,118,11-Dec-09,9,13177,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15924,118,21-Dec-06,7,13179,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15925,118,22-Dec-06,4,13179,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15926,118,22-Dec-06,9,13179,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15927,118,18-Dec-06,9,13179,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15928,118,14-Dec-07,9,13179,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15929,118,11-Dec-07,8,13179,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15933,118,03-Mar-08,9,13179,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15935,118,23-Apr-08,7,13179,8,Comercialización,2006.0,Indeterminado,Ndeah
15936,118,25-Sep-07,9,13179,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15937,118,15-Feb-08,9,13179,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15938,118,10-Jul-08,8,13179,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15940,118,02-Mar-07,8,13179,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15942,118,26-Feb-07,10,13179,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15943,118,24-Sep-07,7,13179,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15944,118,10-Dec-07,8,13179,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15945,118,21-Jul-08,8,13179,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15946,118,21-Jul-08,9,13179,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15947,118,22-Jul-08,8,13179,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15948,118,13-Dec-07,9,13179,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15949,118,26-Sep-07,10,13179,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15950,118,22-Dec-08,10,13179,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
15951,118,22-Sep-06,5,13182,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15952,118,22-Dec-06,4,13182,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15953,118,22-Dec-06,8,13182,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15954,118,18-Dec-06,8,13182,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15955,118,11-Jul-08,7,13182,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
15956,118,08-Jul-08,7,13182,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
15957,118,18-Dec-06,7,13182,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15958,118,23-Jul-08,4,13182,8,Comercialización,2006.0,Indeterminado,Ndeah
15959,118,25-Sep-07,8,13182,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
15960,118,15-Dec-08,8,13182,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
15961,118,23-Feb-09,7,13182,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
15962,118,10-Aug-06,6,13182,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15963,118,18-Dec-06,6,13182,13,Derecho Civil,2006.0,Indeterminado,Ndeah
15964,118,24-Sep-07,7,13182,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
15965,118,07-Jul-08,6,13182,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
15966,118,24-Aug-09,9,13182,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
15967,118,11-Dec-08,7,13182,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
15968,118,25-Aug-09,9,13182,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
15969,118,11-Jul-08,10,13182,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15970,118,26-Sep-07,8,13182,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15971,118,02-Mar-07,2,13183,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15974,118,13-Dec-07,4,13183,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15975,118,22-Dec-06,4,13183,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15976,118,22-Dec-06,4,13183,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15979,118,10-Aug-06,2,13183,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15981,118,13-Dec-07,7,13183,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
15982,118,12-Dec-07,4,13183,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
15983,118,22-Sep-06,4,13187,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
15984,118,22-Dec-06,9,13187,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15985,118,22-Dec-06,9,13187,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15986,118,18-Dec-06,7,13187,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
15987,118,18-Dec-06,8,13187,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
15988,118,11-Dec-06,9,13187,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
15992,118,22-Dec-06,6,13188,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
15995,118,27-Apr-07,8,13188,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
15996,118,18-Dec-06,7,13188,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
16001,118,11-Dec-06,7,13188,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
16002,118,18-Dec-06,9,13188,13,Derecho Civil,2006.0,Indeterminado,Ndeah
16003,118,21-Dec-06,6,13189,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
16004,118,22-Dec-06,6,13189,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
16005,118,22-Dec-06,8,13189,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
16006,118,18-Dec-06,9,13189,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
16007,118,10-Aug-07,9,13189,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
16008,118,18-Dec-06,7,13189,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
16009,118,25-Sep-07,10,13189,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
16010,118,10-Aug-06,5,13189,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
16011,118,18-Dec-06,6,13189,13,Derecho Civil,2006.0,Indeterminado,Ndeah
16012,118,24-Sep-07,6,13189,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
16013,118,26-Sep-07,10,13189,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
16014,118,02-Mar-07,5,13190,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
16015,118,22-Dec-06,9,13190,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
16016,118,22-Dec-06,9,13190,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
16017,118,18-Dec-06,5,13190,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
16018,118,18-Dec-06,7,13190,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
16019,118,10-Aug-06,6,13190,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
16020,118,18-Dec-06,5,13190,13,Derecho Civil,2006.0,Indeterminado,Ndeah
16021,118,21-Dec-06,8,13193,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
16022,118,22-Dec-06,8,13193,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
16023,118,22-Dec-06,9,13193,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
16024,118,18-Dec-06,8,13193,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
16025,118,15-Feb-08,8,13193,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
16026,118,19-Feb-08,9,13193,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
16027,118,18-Dec-06,8,13193,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
16028,118,21-Feb-08,4,13193,8,Comercialización,2006.0,Indeterminado,Ndeah
16029,118,25-Sep-07,7,13193,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
16030,118,25-Apr-08,8,13193,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
16031,118,10-Jul-08,6,13193,11,"Técnicas de Subasta, Remate y Corretaje",2006.0,Indeterminado,Ndeah
16032,118,10-Aug-06,7,13193,12,Concepto de Derecho y Derecho Constitucional,2006.0,Indeterminado,Ndeah
16033,118,18-Dec-06,6,13193,13,Derecho Civil,2006.0,Indeterminado,Ndeah
16034,118,24-Sep-07,7,13193,14,Derecho Comercial,2006.0,Indeterminado,Ndeah
16035,118,18-Feb-08,6,13193,15,Derecho Internacional Público y Privado,2006.0,Indeterminado,Ndeah
16036,118,21-Jul-08,6,13193,16,Derecho Procesal y Práctica Registral,2006.0,Indeterminado,Ndeah
16037,118,11-Dec-08,8,13193,17,"Impuestos, Tasas y Gravámenes(Seminario)",2006.0,Indeterminado,Ndeah
16038,118,22-Jul-08,7,13193,18,Ética y Ejercicio Profesional(Seminario),2006.0,Indeterminado,Ndeah
16040,118,24-Apr-08,9,13193,19,Informática Aplicada(Taller),2006.0,Indeterminado,Ndeah
16041,118,08-Aug-07,9,13193,20,Inglés Técnico(Taller),2006.0,Indeterminado,Ndeah
16042,118,11-Dec-09,7,13193,21,Práctica Profesional(Taller),2006.0,Indeterminado,Ndeah
16043,118,22-Sep-06,6,13198,1,Establecimientos Rurales,2006.0,Indeterminado,Ndeah
16044,118,22-Dec-06,9,13198,2,"Suelos, Topografia y Planos Civiles",2006.0,Indeterminado,Ndeah
16045,118,22-Dec-06,10,13198,3,Construcciones Civiles,2006.0,Indeterminado,Ndeah
16046,118,18-Dec-06,9,13198,4,Establecimientos Industriales,2006.0,Indeterminado,Ndeah
16047,118,14-Dec-07,9,13198,5,Principios y Materiales Constructivos Industriales,2006.0,Indeterminado,Ndeah
16048,118,11-Dec-07,9,13198,6,Matemática Financiera y Estadística Aplicada,2006.0,Indeterminado,Ndeah
16049,118,18-Dec-06,9,13198,7,Economía General y de la Empresa,2006.0,Indeterminado,Ndeah
16050,118,14-Feb-08,7,13198,8,Comercialización,2006.0,Indeterminado,Ndeah
16051,118,25-Sep-07,7,13198,9,Administración de Empresas,2006.0,Indeterminado,Ndeah
16052,118,15-Feb-08,9,13198,10,Tas.y Venta Bienes Mueb.Inm.Semovientes.Bienes Tecnol. y Esp.,2006.0,Indeterminado,Ndeah
